event_id,start_time,end_time,points,max_value,min_value,mean_value,max_abs_z,duration_minutes
286,2021-03-27 16:45:00,2021-03-27 17:00:00,2,776.829999999999,769.82,773.3249999999996,,30.0
287,2021-03-27 19:45:00,2021-03-27 20:30:00,4,723.7,706.75,712.08,,60.0
288,2021-03-27 22:00:00,2021-03-27 23:00:00,5,665.709999999999,478.7,586.0699999999995,,75.0
289,2021-03-27 23:30:00,2021-03-27 23:45:00,2,680.06,629.66,654.8599999999999,,30.0
290,2021-03-28 01:30:00,2021-03-28 01:30:00,1,474.19,474.19,474.19,,15.0
291,2021-03-28 02:30:00,2021-03-28 02:30:00,1,668.449999999999,668.449999999999,668.449999999999,,15.0
292,2021-03-28 05:00:00,2021-03-28 05:00:00,1,482.979999999999,482.979999999999,482.979999999999,,15.0
293,2021-03-28 07:30:00,2021-03-28 07:30:00,1,708.05,708.05,708.05,,15.0
294,2021-03-28 08:45:00,2021-03-28 09:15:00,3,768.53,477.98,643.5366666666667,,45.0
295,2021-03-28 09:45:00,2021-03-28 09:45:00,1,750.86,750.86,750.86,,15.0
296,2021-03-28 10:45:00,2021-03-28 10:45:00,1,754.459999999999,754.459999999999,754.459999999999,,15.0
297,2021-03-29 10:45:00,2021-03-29 11:15:00,3,1086.37999999999,999.94,1035.55333333333,,45.0
298,2021-03-29 12:15:00,2021-03-29 12:15:00,1,1052.11,1052.11,1052.11,,15.0
299,2021-03-29 12:45:00,2021-03-29 13:15:00,3,1062.0,937.82,995.5333333333333,,45.0
300,2021-03-29 14:00:00,2021-03-29 14:30:00,3,941.71,606.58,781.4566666666666,,45.0
301,2021-03-29 15:00:00,2021-03-29 15:00:00,1,871.25,871.25,871.25,,15.0
302,2021-03-29 16:00:00,2021-03-29 16:00:00,1,999.26,999.26,999.26,,15.0
303,2021-03-29 17:00:00,2021-03-29 17:00:00,1,978.53,978.53,978.53,,15.0
304,2021-03-30 17:00:00,2021-03-30 17:30:00,3,1049.9,1033.68,1044.0633333333333,,45.0
305,2021-03-30 18:30:00,2021-03-30 18:30:00,1,940.8,940.8,940.8,,15.0
306,2021-03-30 19:00:00,2021-03-30 19:45:00,4,924.67,649.2,811.6924999999998,,60.0
307,2021-03-30 20:15:00,2021-03-30 21:00:00,4,982.9,864.43,934.01,,60.0
308,2021-03-30 21:30:00,2021-03-30 21:30:00,1,956.93,956.93,956.93,,15.0
309,2021-03-30 22:00:00,2021-03-30 22:00:00,1,861.939999999999,861.939999999999,861.939999999999,,15.0
310,2021-03-30 22:30:00,2021-03-30 22:30:00,1,885.65,885.65,885.65,,15.0
311,2021-03-30 23:00:00,2021-03-30 23:15:00,2,771.7,604.61,688.155,,30.0
312,2021-03-31 00:00:00,2021-03-31 00:00:00,1,824.54,824.54,824.54,,15.0
313,2021-03-31 00:30:00,2021-03-31 00:30:00,1,840.1,840.1,840.1,,15.0
314,2021-03-31 01:30:00,2021-03-31 01:30:00,1,971.86,971.86,971.86,,15.0
315,2021-03-31 02:30:00,2021-03-31 02:30:00,1,689.469999999999,689.469999999999,689.469999999999,,15.0
316,2021-03-31 03:30:00,2021-03-31 03:30:00,1,890.35,890.35,890.35,,15.0
317,2021-03-31 04:00:00,2021-03-31 04:00:00,1,971.71,971.71,971.71,,15.0
318,2021-03-31 04:30:00,2021-03-31 04:30:00,1,966.48,966.48,966.48,,15.0
319,2021-03-31 05:00:00,2021-03-31 05:00:00,1,944.54,944.54,944.54,,15.0
320,2021-03-31 22:00:00,2021-03-31 22:00:00,1,827.04,827.04,827.04,,15.0
321,2021-04-01 00:00:00,2021-04-01 00:00:00,1,660.43,660.43,660.43,,15.0
322,2021-04-01 03:00:00,2021-04-01 03:00:00,1,781.06,781.06,781.06,,15.0
323,2021-04-01 22:30:00,2021-04-01 23:00:00,3,1111.1,1045.3,1086.56,,45.0
324,2021-04-02 00:00:00,2021-04-02 00:00:00,1,1124.4,1124.4,1124.4,,15.0
325,2021-04-02 00:45:00,2021-04-02 04:00:00,14,1067.47,681.94,887.8521428571428,,210.0
326,2021-04-02 04:30:00,2021-04-02 07:00:00,11,854.349999999999,784.03,819.0272727272725,,165.0
327,2021-04-02 18:15:00,2021-04-02 18:30:00,2,653.42,542.54,597.98,,30.0
328,2021-04-02 19:00:00,2021-04-02 19:00:00,1,700.03,700.03,700.03,,15.0
329,2021-04-02 20:30:00,2021-04-02 20:30:00,1,726.82,726.82,726.82,,15.0
330,2021-04-03 20:30:00,2021-04-03 21:15:00,4,940.03,840.53,906.7325,,60.0
331,2021-04-03 22:45:00,2021-04-03 23:15:00,3,898.75,889.15,893.8533333333334,,45.0
332,2021-04-04 01:45:00,2021-04-04 02:15:00,3,770.93,735.46,758.8666666666667,,45.0
333,2021-04-14 10:30:00,2021-04-14 10:30:00,1,647.9,647.9,647.9,,15.0
334,2021-04-14 11:00:00,2021-04-14 11:00:00,1,657.07,657.07,657.07,,15.0
335,2021-04-14 11:30:00,2021-04-14 11:30:00,1,873.7,873.7,873.7,,15.0
336,2021-04-14 12:00:00,2021-04-14 12:00:00,1,890.06,890.06,890.06,,15.0
337,2021-04-14 12:30:00,2021-04-14 12:30:00,1,953.38,953.38,953.38,,15.0
338,2021-04-14 13:00:00,2021-04-14 13:00:00,1,888.86,888.86,888.86,,15.0
339,2021-04-14 14:00:00,2021-04-14 14:15:00,2,790.079999999999,649.68,719.8799999999994,,30.0
340,2021-04-14 14:45:00,2021-04-14 15:00:00,2,1057.97,1052.64,1055.305,,30.0
341,2021-04-14 15:30:00,2021-04-14 15:30:00,1,1014.1,1014.1,1014.1,,15.0
342,2021-04-14 16:00:00,2021-04-14 16:00:00,1,986.689999999999,986.689999999999,986.689999999999,,15.0
343,2021-04-14 16:30:00,2021-04-14 16:30:00,1,985.15,985.15,985.15,,15.0
344,2021-04-14 17:00:00,2021-04-14 17:00:00,1,961.68,961.68,961.68,,15.0
345,2021-04-14 17:30:00,2021-04-14 17:30:00,1,708.38,708.38,708.38,,15.0
346,2021-04-14 18:30:00,2021-04-14 18:30:00,1,893.38,893.38,893.38,,15.0
347,2021-04-14 19:30:00,2021-04-14 19:30:00,1,964.18,964.18,964.18,,15.0
348,2021-04-14 20:00:00,2021-04-14 20:00:00,1,971.76,971.76,971.76,,15.0
349,2021-04-14 20:45:00,2021-04-14 21:00:00,2,811.68,774.91,793.295,,30.0
350,2021-04-14 22:15:00,2021-04-14 22:15:00,1,864.67,864.67,864.67,,15.0
351,2021-04-15 00:15:00,2021-04-15 00:15:00,1,669.12,669.12,669.12,,15.0
352,2021-04-15 01:00:00,2021-04-15 01:15:00,2,1004.02,976.03,990.025,,30.0
353,2021-04-15 01:45:00,2021-04-15 01:45:00,1,972.48,972.48,972.48,,15.0
354,2021-04-15 02:15:00,2021-04-15 02:15:00,1,926.35,926.35,926.35,,15.0
355,2021-04-15 02:45:00,2021-04-15 02:45:00,1,883.58,883.58,883.58,,15.0
356,2021-04-15 03:15:00,2021-04-15 03:15:00,1,826.37,826.37,826.37,,15.0
357,2021-04-15 03:45:00,2021-04-15 03:45:00,1,599.04,599.04,599.04,,15.0
358,2021-04-15 04:15:00,2021-04-15 04:45:00,3,822.339999999999,608.4,747.6666666666664,,45.0
359,2021-04-15 05:15:00,2021-04-15 05:15:00,1,800.16,800.16,800.16,,15.0
360,2021-04-15 05:45:00,2021-04-15 05:45:00,1,810.0,810.0,810.0,,15.0
361,2021-04-15 07:15:00,2021-04-15 07:15:00,1,870.24,870.24,870.24,,15.0
362,2021-04-15 15:15:00,2021-04-15 15:45:00,3,1056.62,1028.4,1040.0633333333333,,45.0
363,2021-04-15 16:30:00,2021-04-15 16:45:00,2,984.53,961.39,972.96,,30.0
364,2021-04-15 17:30:00,2021-04-15 18:00:00,3,752.93,632.78,708.96,,45.0
365,2021-04-15 19:00:00,2021-04-15 19:00:00,1,768.82,768.82,768.82,,15.0
366,2021-04-15 19:45:00,2021-04-15 20:15:00,3,1041.12,965.9,997.3733333333333,,45.0
367,2021-04-15 21:00:00,2021-04-15 22:30:00,7,905.18,616.42,782.0371428571428,,105.0
368,2021-04-15 23:00:00,2021-04-15 23:00:00,1,852.77,852.77,852.77,,15.0
369,2021-04-15 23:30:00,2021-04-15 23:30:00,1,842.449999999999,842.449999999999,842.449999999999,,15.0
370,2021-04-16 00:30:00,2021-04-16 00:30:00,1,585.069999999999,585.069999999999,585.069999999999,,15.0
371,2021-04-16 01:00:00,2021-04-16 01:00:00,1,794.5,794.5,794.5,,15.0
372,2021-04-16 01:30:00,2021-04-16 01:30:00,1,813.7,813.7,813.7,,15.0
373,2021-04-16 02:30:00,2021-04-16 02:30:00,1,817.49,817.49,817.49,,15.0
374,2021-04-16 11:00:00,2021-04-16 11:15:00,2,955.39,950.06,952.7249999999999,,30.0
375,2021-04-16 11:45:00,2021-04-16 11:45:00,1,915.79,915.79,915.79,,15.0
376,2021-04-16 12:15:00,2021-04-16 13:15:00,5,874.66,610.08,728.17,,75.0
377,2021-04-16 13:45:00,2021-04-16 13:45:00,1,819.02,819.02,819.02,,15.0
378,2021-04-16 14:15:00,2021-04-16 14:15:00,1,840.479999999999,840.479999999999,840.479999999999,,15.0
379,2021-04-16 14:45:00,2021-04-16 14:45:00,1,867.89,867.89,867.89,,15.0
380,2021-04-16 15:45:00,2021-04-16 15:45:00,1,636.05,636.05,636.05,,15.0
381,2021-04-16 16:30:00,2021-04-16 17:15:00,4,1003.68,949.34,971.29,,60.0
382,2021-04-16 17:45:00,2021-04-16 17:45:00,1,894.43,894.43,894.43,,15.0
383,2021-04-16 18:45:00,2021-04-16 19:15:00,3,807.98,613.49,694.6066666666667,,45.0
384,2021-04-16 22:30:00,2021-04-16 22:30:00,1,526.08,526.08,526.08,,15.0
385,2021-04-17 00:15:00,2021-04-17 00:45:00,3,835.49,762.19,804.7666666666668,,45.0
386,2021-04-17 07:45:00,2021-04-17 07:45:00,1,725.66,725.66,725.66,,15.0
387,2021-04-17 08:15:00,2021-04-17 08:15:00,1,669.46,669.46,669.46,,15.0
388,2021-04-17 10:15:00,2021-04-17 10:15:00,1,583.01,583.01,583.01,,15.0
389,2021-04-17 11:15:00,2021-04-17 11:15:00,1,736.46,736.46,736.46,,15.0
390,2021-04-17 11:45:00,2021-04-17 11:45:00,1,688.56,688.56,688.56,,15.0
391,2021-04-17 13:45:00,2021-04-17 13:45:00,1,484.75,484.75,484.75,,15.0
392,2021-04-17 14:30:00,2021-04-17 14:45:00,2,736.75,723.599999999999,730.1749999999995,,30.0
393,2021-04-17 15:15:00,2021-04-17 15:15:00,1,763.68,763.68,763.68,,15.0
394,2021-04-17 16:15:00,2021-04-17 16:15:00,1,846.34,846.34,846.34,,15.0
395,2021-04-17 17:15:00,2021-04-17 18:15:00,5,752.3,475.63,619.3339999999998,,75.0
396,2021-04-17 18:45:00,2021-04-17 18:45:00,1,706.99,706.99,706.99,,15.0
397,2021-04-17 19:15:00,2021-04-17 19:15:00,1,688.85,688.85,688.85,,15.0
398,2021-04-17 19:45:00,2021-04-17 19:45:00,1,747.069999999999,747.069999999999,747.069999999999,,15.0
399,2021-04-17 20:45:00,2021-04-17 21:00:00,2,598.13,514.42,556.275,,30.0
400,2021-04-17 21:45:00,2021-04-17 22:15:00,3,788.11,747.069999999999,763.5199999999996,,45.0
401,2021-04-17 22:45:00,2021-04-17 22:45:00,1,740.21,740.21,740.21,,15.0
402,2021-04-18 02:00:00,2021-04-18 02:15:00,2,818.59,808.27,813.4300000000001,,30.0
403,2021-04-18 02:45:00,2021-04-18 02:45:00,1,732.62,732.62,732.62,,15.0
404,2021-04-18 04:45:00,2021-04-18 04:45:00,1,450.719999999999,450.719999999999,450.719999999999,,15.0
405,2021-04-18 05:45:00,2021-04-18 05:45:00,1,615.31,615.31,615.31,,15.0
406,2021-04-18 16:30:00,2021-04-18 16:45:00,2,760.61,620.93,690.77,,30.0
407,2021-04-18 17:15:00,2021-04-18 17:30:00,2,938.02,908.5,923.26,,30.0
408,2021-04-18 18:00:00,2021-04-18 18:00:00,1,908.26,908.26,908.26,,15.0
409,2021-04-18 18:30:00,2021-04-18 18:30:00,1,895.1,895.1,895.1,,15.0
410,2021-04-18 19:00:00,2021-04-18 19:00:00,1,921.89,921.89,921.89,,15.0
411,2021-04-18 19:30:00,2021-04-18 19:30:00,1,942.77,942.77,942.77,,15.0
412,2021-04-18 20:00:00,2021-04-18 21:00:00,5,926.4,585.7,757.1999999999998,,75.0
413,2021-04-18 21:30:00,2021-04-18 21:30:00,1,887.52,887.52,887.52,,15.0
414,2021-04-18 22:00:00,2021-04-18 22:00:00,1,795.26,795.26,795.26,,15.0
415,2021-04-18 22:30:00,2021-04-18 22:30:00,1,967.439999999999,967.439999999999,967.439999999999,,15.0
416,2021-04-18 23:00:00,2021-04-18 23:00:00,1,930.67,930.67,930.67,,15.0
417,2021-04-18 23:30:00,2021-04-18 23:45:00,2,690.43,635.52,662.9749999999999,,30.0
418,2021-04-19 00:15:00,2021-04-19 01:00:00,4,987.359999999999,902.689999999999,954.9624999999995,,60.0
419,2021-04-19 01:30:00,2021-04-19 02:00:00,3,888.579999999999,867.6,879.5699999999997,,45.0
420,2021-04-19 02:30:00,2021-04-19 03:00:00,3,872.83,697.54,764.353333333333,,45.0
421,2021-04-19 03:45:00,2021-04-19 03:45:00,1,872.93,872.93,872.93,,15.0
422,2021-04-19 06:15:00,2021-04-19 06:15:00,1,633.6,633.6,633.6,,15.0
423,2021-04-19 07:00:00,2021-04-19 07:15:00,2,977.28,871.15,924.2149999999999,,30.0
424,2021-04-19 07:45:00,2021-04-19 07:45:00,1,970.42,970.42,970.42,,15.0
425,2021-04-19 08:15:00,2021-04-19 08:15:00,1,985.82,985.82,985.82,,15.0
426,2021-04-19 08:45:00,2021-04-19 08:45:00,1,991.63,991.63,991.63,,15.0
427,2021-04-19 09:15:00,2021-04-19 09:15:00,1,966.24,966.24,966.24,,15.0
428,2021-04-19 09:45:00,2021-04-19 10:45:00,5,993.65,649.39,808.9159999999999,,75.0
429,2021-04-19 11:15:00,2021-04-19 11:15:00,1,867.12,867.12,867.12,,15.0
430,2021-04-19 11:45:00,2021-04-19 11:45:00,1,914.78,914.78,914.78,,15.0
431,2021-04-19 12:15:00,2021-04-19 12:15:00,1,912.77,912.77,912.77,,15.0
432,2021-04-19 16:00:00,2021-04-19 16:00:00,1,720.48,720.48,720.48,,15.0
433,2021-04-19 16:30:00,2021-04-19 17:15:00,4,994.56,880.459999999999,950.3974999999997,,60.0
434,2021-04-19 18:15:00,2021-04-19 18:15:00,1,978.77,978.77,978.77,,15.0
435,2021-04-19 19:15:00,2021-04-19 19:30:00,2,785.47,670.32,727.895,,30.0
436,2021-04-19 20:00:00,2021-04-19 20:15:00,2,986.59,928.13,957.36,,30.0
437,2021-04-19 20:45:00,2021-04-19 20:45:00,1,941.18,941.18,941.18,,15.0
438,2021-04-19 21:15:00,2021-04-19 21:15:00,1,930.62,930.62,930.62,,15.0
439,2021-04-19 21:45:00,2021-04-19 21:45:00,1,968.02,968.02,968.02,,15.0
440,2021-04-19 22:15:00,2021-04-19 22:15:00,1,953.62,953.62,953.62,,15.0
441,2021-04-19 22:45:00,2021-04-19 23:45:00,5,968.69,621.22,800.0559999999999,,75.0
442,2021-04-20 00:15:00,2021-04-20 00:15:00,1,869.42,869.42,869.42,,15.0
443,2021-04-20 00:45:00,2021-04-20 00:45:00,1,873.7,873.7,873.7,,15.0
444,2021-04-20 01:15:00,2021-04-20 01:15:00,1,849.74,849.74,849.74,,15.0
445,2021-04-20 01:45:00,2021-04-20 01:45:00,1,846.91,846.91,846.91,,15.0
446,2021-04-20 02:15:00,2021-04-20 02:15:00,1,643.15,643.15,643.15,,15.0
447,2021-04-20 03:15:00,2021-04-20 03:15:00,1,774.43,774.43,774.43,,15.0
448,2021-04-20 04:45:00,2021-04-20 04:45:00,1,887.86,887.86,887.86,,15.0
449,2021-04-20 05:45:00,2021-04-20 05:45:00,1,684.72,684.72,684.72,,15.0
450,2021-04-20 06:30:00,2021-04-20 07:00:00,3,1011.07,922.61,956.8000000000001,,45.0
451,2021-04-21 09:00:00,2021-04-21 09:45:00,4,761.81,580.85,684.255,,60.0
452,2021-04-21 10:30:00,2021-04-21 11:30:00,5,984.86,653.42,904.396,,75.0
453,2021-04-21 13:00:00,2021-04-21 13:30:00,3,926.69,637.58,785.1033333333334,,45.0
454,2021-04-21 14:30:00,2021-04-21 14:30:00,1,840.239999999999,840.239999999999,840.239999999999,,15.0
455,2021-04-21 15:00:00,2021-04-21 15:00:00,1,863.86,863.86,863.86,,15.0
456,2021-04-21 15:30:00,2021-04-21 15:30:00,1,833.86,833.86,833.86,,15.0
457,2021-04-21 16:00:00,2021-04-21 16:00:00,1,857.38,857.38,857.38,,15.0
458,2021-04-21 17:00:00,2021-04-21 17:00:00,1,730.56,730.56,730.56,,15.0
459,2021-04-21 17:45:00,2021-04-21 18:15:00,3,1012.32,952.9,979.1533333333333,,45.0
460,2021-04-21 19:15:00,2021-04-21 19:15:00,1,859.92,859.92,859.92,,15.0
461,2021-04-21 19:45:00,2021-04-21 19:45:00,1,930.96,930.96,930.96,,15.0
462,2021-04-21 20:15:00,2021-04-21 20:15:00,1,770.689999999999,770.689999999999,770.689999999999,,15.0
463,2021-04-22 09:45:00,2021-04-22 10:00:00,2,944.5,928.46,936.48,,30.0
464,2021-04-22 10:30:00,2021-04-22 10:30:00,1,914.829999999999,914.829999999999,914.829999999999,,15.0
465,2021-04-22 11:30:00,2021-04-22 11:30:00,1,922.18,922.18,922.18,,15.0
466,2021-04-22 12:30:00,2021-04-22 12:30:00,1,629.18,629.18,629.18,,15.0
467,2021-04-22 13:30:00,2021-04-22 13:30:00,1,830.16,830.16,830.16,,15.0
468,2021-04-22 14:00:00,2021-04-22 14:00:00,1,841.54,841.54,841.54,,15.0
469,2021-04-22 14:30:00,2021-04-22 14:30:00,1,962.74,962.74,962.74,,15.0
470,2021-04-22 15:45:00,2021-04-22 16:00:00,2,766.46,645.31,705.885,,30.0
471,2021-04-22 17:00:00,2021-04-22 17:00:00,1,864.91,864.91,864.91,,15.0
472,2021-04-22 18:00:00,2021-04-22 18:00:00,1,800.64,800.64,800.64,,15.0
473,2021-04-23 03:00:00,2021-04-23 03:00:00,1,863.71,863.71,863.71,,15.0
474,2021-04-23 03:30:00,2021-04-23 03:30:00,1,868.459999999999,868.459999999999,868.459999999999,,15.0
475,2021-04-23 04:30:00,2021-04-23 04:30:00,1,833.71,833.71,833.71,,15.0
476,2021-04-23 05:30:00,2021-04-23 06:30:00,5,924.67,561.31,740.2819999999999,,75.0
477,2021-04-23 07:00:00,2021-04-23 07:00:00,1,914.93,914.93,914.93,,15.0
478,2021-04-23 07:30:00,2021-04-23 07:30:00,1,915.41,915.41,915.41,,15.0
479,2021-04-23 08:00:00,2021-04-23 08:00:00,1,903.79,903.79,903.79,,15.0
480,2021-04-23 08:30:00,2021-04-23 08:30:00,1,917.42,917.42,917.42,,15.0
481,2021-04-23 09:00:00,2021-04-23 09:00:00,1,872.26,872.26,872.26,,15.0
482,2021-04-23 17:30:00,2021-04-23 18:00:00,3,908.739999999999,858.579999999999,889.8433333333327,,45.0
483,2021-04-23 19:45:00,2021-04-23 20:15:00,3,759.65,609.17,664.7066666666666,,45.0
484,2021-04-24 06:30:00,2021-04-24 06:30:00,1,864.0,864.0,864.0,,15.0
485,2021-04-24 07:00:00,2021-04-24 07:00:00,1,890.45,890.45,890.45,,15.0
486,2021-04-24 09:00:00,2021-04-24 09:00:00,1,840.53,840.53,840.53,,15.0
487,2021-04-24 20:00:00,2021-04-24 20:15:00,2,841.819999999999,805.3,823.5599999999995,,30.0
488,2021-04-24 20:45:00,2021-04-24 20:45:00,1,785.38,785.38,785.38,,15.0
489,2021-04-24 21:15:00,2021-04-24 21:15:00,1,779.329999999999,779.329999999999,779.329999999999,,15.0
490,2021-04-24 22:15:00,2021-04-24 22:15:00,1,779.329999999999,779.329999999999,779.329999999999,,15.0
491,2021-04-24 22:45:00,2021-04-24 22:45:00,1,497.57,497.57,497.57,,15.0
492,2021-04-24 23:30:00,2021-04-24 23:45:00,2,771.74,713.28,742.51,,30.0
493,2021-04-25 00:15:00,2021-04-25 00:15:00,1,766.9,766.9,766.9,,15.0
494,2021-04-25 01:15:00,2021-04-25 01:15:00,1,727.63,727.63,727.63,,15.0
495,2021-04-25 02:15:00,2021-04-25 02:15:00,1,523.06,523.06,523.06,,15.0
496,2021-04-25 07:00:00,2021-04-25 07:00:00,1,761.18,761.18,761.18,,15.0
497,2021-04-25 07:45:00,2021-04-25 09:00:00,6,793.2,459.02,636.3499999999998,,90.0
498,2021-04-25 09:45:00,2021-04-25 09:45:00,1,693.6,693.6,693.6,,15.0
499,2021-04-25 17:15:00,2021-04-25 18:15:00,5,937.78,621.74,844.1659999999999,,75.0
500,2021-04-25 19:15:00,2021-04-25 19:15:00,1,897.7,897.7,897.7,,15.0
501,2021-04-25 20:15:00,2021-04-25 20:30:00,2,756.82,688.03,722.425,,30.0
502,2021-04-25 21:00:00,2021-04-25 21:15:00,2,828.91,805.2,817.0550000000001,,30.0
503,2021-04-25 21:45:00,2021-04-25 21:45:00,1,825.939999999999,825.939999999999,825.939999999999,,15.0
504,2021-04-25 22:45:00,2021-04-25 22:45:00,1,792.05,792.05,792.05,,15.0
505,2021-04-25 23:45:00,2021-04-25 23:45:00,1,573.6,573.6,573.6,,15.0
506,2021-04-26 00:30:00,2021-04-26 00:45:00,2,888.34,886.32,887.33,,30.0
507,2021-04-26 01:15:00,2021-04-26 01:15:00,1,865.68,865.68,865.68,,15.0
508,2021-04-26 01:45:00,2021-04-26 01:45:00,1,869.14,869.14,869.14,,15.0
509,2021-04-26 03:15:00,2021-04-26 03:15:00,1,706.66,706.66,706.66,,15.0
510,2021-04-26 05:45:00,2021-04-26 06:00:00,2,861.89,831.17,846.53,,30.0
511,2021-04-26 18:15:00,2021-04-26 18:15:00,1,843.5,843.5,843.5,,15.0
512,2021-04-26 20:45:00,2021-04-26 20:45:00,1,690.53,690.53,690.53,,15.0
513,2021-04-26 21:30:00,2021-04-26 22:00:00,3,1026.48,928.66,972.0966666666667,,45.0
514,2021-04-26 23:45:00,2021-04-27 00:00:00,2,823.58,648.91,736.245,,30.0
515,2021-04-27 02:30:00,2021-04-27 03:00:00,3,833.9,601.15,747.7433333333333,,45.0
516,2021-04-27 03:30:00,2021-04-27 03:30:00,1,848.74,848.74,848.74,,15.0
517,2021-04-27 04:30:00,2021-04-27 04:30:00,1,842.78,842.78,842.78,,15.0
518,2021-04-27 05:30:00,2021-04-27 05:30:00,1,581.18,581.18,581.18,,15.0
519,2021-04-27 06:00:00,2021-04-27 07:00:00,5,1028.3,620.93,932.6,,75.0
520,2021-04-27 07:30:00,2021-04-27 07:30:00,1,1029.46,1029.46,1029.46,,15.0
521,2021-04-27 08:00:00,2021-04-27 08:30:00,3,1044.38,1021.39,1035.1033333333332,,45.0
522,2021-04-27 09:00:00,2021-04-27 09:00:00,1,1056.48,1056.48,1056.48,,15.0
523,2021-04-27 12:15:00,2021-04-27 12:45:00,3,1052.93,1018.42,1034.4666666666667,,45.0
524,2021-04-30 15:45:00,2021-04-30 15:45:00,1,754.939999999999,754.939999999999,754.939999999999,,15.0
525,2021-04-30 17:45:00,2021-04-30 17:45:00,1,584.88,584.88,584.88,,15.0
526,2021-04-30 18:15:00,2021-04-30 18:45:00,3,821.95,520.13,704.8966666666666,,45.0
527,2021-04-30 19:15:00,2021-04-30 19:15:00,1,748.66,748.66,748.66,,15.0
528,2021-04-30 20:15:00,2021-04-30 20:15:00,1,702.05,702.05,702.05,,15.0
529,2021-04-30 20:45:00,2021-04-30 20:45:00,1,744.38,744.38,744.38,,15.0
530,2021-04-30 21:15:00,2021-04-30 21:45:00,3,685.68,489.41,619.343333333333,,45.0
531,2021-04-30 22:15:00,2021-04-30 22:15:00,1,648.91,648.91,648.91,,15.0
532,2021-05-01 01:30:00,2021-05-01 01:30:00,1,538.75,538.75,538.75,,15.0
533,2021-05-01 02:30:00,2021-05-01 02:30:00,1,735.6,735.6,735.6,,15.0
534,2021-05-01 18:45:00,2021-05-01 18:45:00,1,700.37,700.37,700.37,,15.0
535,2021-05-02 01:00:00,2021-05-02 01:00:00,1,466.03,466.03,466.03,,15.0
536,2021-05-02 02:00:00,2021-05-02 02:00:00,1,668.35,668.35,668.35,,15.0
537,2021-05-02 04:30:00,2021-05-02 04:30:00,1,445.15,445.15,445.15,,15.0
538,2021-05-02 05:30:00,2021-05-02 05:30:00,1,653.76,653.76,653.76,,15.0
539,2021-05-05 17:30:00,2021-05-05 18:30:00,5,936.86,618.1,767.1819999999998,,75.0
540,2021-05-05 19:00:00,2021-05-05 19:00:00,1,881.95,881.95,881.95,,15.0
541,2021-05-05 19:30:00,2021-05-05 19:30:00,1,858.48,858.48,858.48,,15.0
542,2021-05-05 20:00:00,2021-05-05 20:00:00,1,847.92,847.92,847.92,,15.0
543,2021-05-05 20:30:00,2021-05-05 20:30:00,1,888.24,888.24,888.24,,15.0
544,2021-05-05 21:00:00,2021-05-05 22:00:00,5,886.46,614.06,752.244,,75.0
545,2021-05-05 22:30:00,2021-05-05 22:30:00,1,942.099999999999,942.099999999999,942.099999999999,,15.0
546,2021-05-05 23:00:00,2021-05-05 23:00:00,1,921.22,921.22,921.22,,15.0
547,2021-05-05 23:30:00,2021-05-05 23:30:00,1,928.56,928.56,928.56,,15.0
548,2021-05-06 00:00:00,2021-05-06 00:30:00,3,902.59,704.78,799.4533333333334,,45.0
549,2021-05-06 01:00:00,2021-05-06 01:45:00,4,836.06,753.89,804.4075,,60.0
550,2021-05-06 03:00:00,2021-05-06 03:00:00,1,777.6,777.6,777.6,,15.0
551,2021-05-06 04:45:00,2021-05-06 05:15:00,3,952.27,897.839999999999,922.5899999999997,,45.0
552,2021-05-06 06:15:00,2021-05-06 06:15:00,1,908.3,908.3,908.3,,15.0
553,2021-05-06 06:45:00,2021-05-06 06:45:00,1,818.4,818.4,818.4,,15.0
554,2021-05-06 07:15:00,2021-05-06 08:15:00,5,895.73,601.25,751.9019999999996,,75.0
555,2021-05-06 08:45:00,2021-05-06 08:45:00,1,889.68,889.68,889.68,,15.0
556,2021-05-06 09:15:00,2021-05-06 09:15:00,1,821.14,821.14,821.14,,15.0
557,2021-05-06 09:45:00,2021-05-06 09:45:00,1,897.98,897.98,897.98,,15.0
558,2021-05-06 10:45:00,2021-05-06 10:45:00,1,942.34,942.34,942.34,,15.0
559,2021-05-06 16:45:00,2021-05-06 18:15:00,7,1074.53,639.79,891.43,,105.0
560,2021-05-06 18:45:00,2021-05-06 18:45:00,1,1034.21,1034.21,1034.21,,15.0
561,2021-05-06 19:15:00,2021-05-06 19:15:00,1,933.89,933.89,933.89,,15.0
562,2021-05-06 19:45:00,2021-05-06 20:15:00,3,931.15,675.12,819.6,,45.0
563,2021-05-06 21:15:00,2021-05-06 21:15:00,1,841.97,841.97,841.97,,15.0
564,2021-05-06 22:45:00,2021-05-06 22:45:00,1,831.65,831.65,831.65,,15.0
565,2021-05-07 00:30:00,2021-05-07 01:00:00,3,1015.49,965.18,991.0866666666667,,45.0
566,2021-05-07 02:30:00,2021-05-07 03:00:00,3,827.04,675.12,775.4566666666666,,45.0
567,2021-05-07 03:45:00,2021-05-07 04:00:00,2,846.38,807.94,827.1600000000001,,30.0
568,2021-05-07 06:30:00,2021-05-07 06:30:00,1,886.22,886.22,886.22,,15.0
569,2021-05-07 11:30:00,2021-05-07 12:00:00,3,1061.37999999999,998.4,1020.1466666666634,,45.0
570,2021-05-07 13:30:00,2021-05-07 14:15:00,4,848.98,672.77,757.8624999999997,,60.0
